model:TCN  parameters:2308

dataset: /lustre1/home/leic/I/data/training/labeled/ORIG/W260H/IBM_W260H_15min_ORIG.csv 

Begin to slice.
Successful!

training features: torch.Size([8320, 260, 6])
testing features: torch.Size([2080, 260, 6])
training labels: torch.Size([8320, 1]) tensor([0, 1, 2]) tensor([1595, 5243, 1482]) tensor([0.1917, 0.6302, 0.1781])
testing labels: torch.Size([2080, 1]) tensor([0, 1, 2]) tensor([ 378, 1342,  360]) tensor([0.1817, 0.6452, 0.1731])

cuda = True

epoch:0 	train loss:6704.431641 	train accuracy:0.421274 	test loss:3.430926 	test accuracy:0.515865
epoch:10 	train loss:278.113098 	train accuracy:0.590745 	test loss:1.050757 	test accuracy:0.644712
epoch:20 	train loss:251.860291 	train accuracy:0.628125 	test loss:0.954090 	test accuracy:0.644712
epoch:30 	train loss:218.962646 	train accuracy:0.630168 	test loss:0.804659 	test accuracy:0.645192
epoch:40 	train loss:212.864304 	train accuracy:0.633053 	test loss:0.782797 	test accuracy:0.655769
epoch:50 	train loss:204.799042 	train accuracy:0.661538 	test loss:0.795437 	test accuracy:0.673077
epoch:60 	train loss:200.895264 	train accuracy:0.668029 	test loss:0.756119 	test accuracy:0.677885
epoch:70 	train loss:195.875443 	train accuracy:0.678966 	test loss:0.736757 	test accuracy:0.686058
epoch:80 	train loss:194.155197 	train accuracy:0.685697 	test loss:0.733575 	test accuracy:0.688942
epoch:90 	train loss:189.605072 	train accuracy:0.689423 	test loss:0.759681 	test accuracy:0.691346
epoch:100 	train loss:188.676224 	train accuracy:0.695673 	test loss:0.755251 	test accuracy:0.707692
epoch:110 	train loss:186.156570 	train accuracy:0.702043 	test loss:0.746429 	test accuracy:0.707692
epoch:120 	train loss:184.554352 	train accuracy:0.702764 	test loss:0.728573 	test accuracy:0.713942
epoch:130 	train loss:183.985580 	train accuracy:0.707812 	test loss:0.756149 	test accuracy:0.705769
epoch:140 	train loss:181.136215 	train accuracy:0.713221 	test loss:0.712550 	test accuracy:0.710096
epoch:150 	train loss:178.097046 	train accuracy:0.718630 	test loss:0.733653 	test accuracy:0.711538
epoch:160 	train loss:177.168015 	train accuracy:0.718389 	test loss:0.734188 	test accuracy:0.713462
epoch:170 	train loss:173.393539 	train accuracy:0.731370 	test loss:0.720470 	test accuracy:0.726923
epoch:180 	train loss:169.892120 	train accuracy:0.732452 	test loss:0.702364 	test accuracy:0.732692
epoch:190 	train loss:168.258713 	train accuracy:0.733654 	test loss:0.738048 	test accuracy:0.737019
epoch:200 	train loss:165.283234 	train accuracy:0.740264 	test loss:0.731490 	test accuracy:0.737500
epoch:210 	train loss:163.171066 	train accuracy:0.744351 	test loss:0.736310 	test accuracy:0.731250
epoch:220 	train loss:161.345322 	train accuracy:0.750240 	test loss:0.701544 	test accuracy:0.740865
epoch:230 	train loss:156.424194 	train accuracy:0.758173 	test loss:0.743804 	test accuracy:0.722596
epoch:240 	train loss:157.006958 	train accuracy:0.756971 	test loss:0.702184 	test accuracy:0.758173
epoch:250 	train loss:151.882187 	train accuracy:0.767188 	test loss:0.712539 	test accuracy:0.748558
epoch:260 	train loss:151.471176 	train accuracy:0.765625 	test loss:0.739717 	test accuracy:0.754327
