model:GRU  parameters:2181

dataset: [PosixPath('/home/leic/Desktop/tongji/Icarus_try/data/training/labeled/16H_WIN/LNC_15min.csv')] 

Begin to slice.
Successful!

training features: torch.Size([8000, 64, 4])
testing features: torch.Size([2000, 64, 4])
training labels: torch.Size([8000, 1]) tensor([0, 1, 2]) tensor([1846, 4281, 1873]) tensor([0.2307, 0.5351, 0.2341])
testing labels: torch.Size([2000, 1]) tensor([0, 1, 2]) tensor([ 497, 1032,  471]) tensor([0.2485, 0.5160, 0.2355])

cuda = True

epoch:0 	train loss:250.984390 	train accuracy:0.538750 	test loss:0.984076 	test accuracy:0.524000
epoch:10 	train loss:241.110474 	train accuracy:0.576125 	test loss:0.973102 	test accuracy:0.564500
epoch:20 	train loss:231.408432 	train accuracy:0.617875 	test loss:0.929114 	test accuracy:0.614000
epoch:30 	train loss:223.314285 	train accuracy:0.652500 	test loss:0.887433 	test accuracy:0.661500
epoch:40 	train loss:218.568802 	train accuracy:0.675125 	test loss:0.883046 	test accuracy:0.667500
epoch:50 	train loss:213.951004 	train accuracy:0.694375 	test loss:0.846818 	test accuracy:0.687000
epoch:60 	train loss:193.916672 	train accuracy:0.775500 	test loss:0.801801 	test accuracy:0.739500
epoch:70 	train loss:191.651260 	train accuracy:0.778625 	test loss:0.787461 	test accuracy:0.765500
epoch:80 	train loss:190.280197 	train accuracy:0.786125 	test loss:0.768342 	test accuracy:0.768000
epoch:90 	train loss:189.157715 	train accuracy:0.788750 	test loss:0.783002 	test accuracy:0.766500
epoch:100 	train loss:186.969971 	train accuracy:0.797375 	test loss:0.763587 	test accuracy:0.782500
epoch:110 	train loss:185.949158 	train accuracy:0.801625 	test loss:0.757102 	test accuracy:0.788500
epoch:120 	train loss:185.142715 	train accuracy:0.805625 	test loss:0.748791 	test accuracy:0.797000
epoch:130 	train loss:186.841629 	train accuracy:0.798000 	test loss:0.739166 	test accuracy:0.808000
