model:LSTM  parameters:2433

dataset: [PosixPath('/home/leic/Desktop/tongji/Icarus_try/data/training/labeled/16H_WIN/LNC_15min.csv')] 

Begin to slice.
Successful!

training features: torch.Size([8000, 64, 4])
testing features: torch.Size([2000, 64, 4])
training labels: torch.Size([8000, 1]) tensor([0, 1, 2]) tensor([1846, 4281, 1873]) tensor([0.2307, 0.5351, 0.2341])
testing labels: torch.Size([2000, 1]) tensor([0, 1, 2]) tensor([ 497, 1032,  471]) tensor([0.2485, 0.5160, 0.2355])

cuda = True

epoch:0 	train loss:263.501556 	train accuracy:0.455500 	test loss:1.012537 	test accuracy:0.516000
epoch:10 	train loss:241.927368 	train accuracy:0.554875 	test loss:0.976621 	test accuracy:0.535000
epoch:20 	train loss:238.990204 	train accuracy:0.577125 	test loss:0.959984 	test accuracy:0.586500
epoch:30 	train loss:227.585846 	train accuracy:0.638500 	test loss:0.919630 	test accuracy:0.617000
epoch:40 	train loss:244.671783 	train accuracy:0.560875 	test loss:0.984219 	test accuracy:0.540000
epoch:50 	train loss:241.438995 	train accuracy:0.552500 	test loss:0.975729 	test accuracy:0.552500
epoch:60 	train loss:241.264389 	train accuracy:0.551125 	test loss:0.974331 	test accuracy:0.551500
epoch:70 	train loss:252.515686 	train accuracy:0.501375 	test loss:0.977126 	test accuracy:0.540500
epoch:80 	train loss:241.427185 	train accuracy:0.556875 	test loss:0.973997 	test accuracy:0.562000
epoch:90 	train loss:237.195206 	train accuracy:0.587750 	test loss:0.950014 	test accuracy:0.578000
epoch:100 	train loss:241.367249 	train accuracy:0.583375 	test loss:0.895144 	test accuracy:0.662500
epoch:110 	train loss:209.381729 	train accuracy:0.709000 	test loss:0.903596 	test accuracy:0.636000
epoch:120 	train loss:195.859344 	train accuracy:0.765500 	test loss:0.756261 	test accuracy:0.790000
epoch:130 	train loss:190.388245 	train accuracy:0.783250 	test loss:0.745431 	test accuracy:0.809500
epoch:140 	train loss:190.821075 	train accuracy:0.781625 	test loss:0.772152 	test accuracy:0.771000
epoch:150 	train loss:191.901794 	train accuracy:0.778250 	test loss:0.744450 	test accuracy:0.795000
epoch:160 	train loss:187.689178 	train accuracy:0.798500 	test loss:0.739353 	test accuracy:0.810500
epoch:170 	train loss:188.841843 	train accuracy:0.790625 	test loss:0.734683 	test accuracy:0.815500
epoch:180 	train loss:186.983261 	train accuracy:0.799125 	test loss:0.744041 	test accuracy:0.797500
epoch:190 	train loss:189.096832 	train accuracy:0.788750 	test loss:0.742035 	test accuracy:0.806500
epoch:200 	train loss:195.820969 	train accuracy:0.761750 	test loss:0.853027 	test accuracy:0.695500
epoch:210 	train loss:185.949432 	train accuracy:0.802250 	test loss:0.742537 	test accuracy:0.801500
epoch:220 	train loss:184.562347 	train accuracy:0.806375 	test loss:0.741905 	test accuracy:0.803500
epoch:230 	train loss:185.874664 	train accuracy:0.801875 	test loss:0.747551 	test accuracy:0.798000
epoch:240 	train loss:185.077026 	train accuracy:0.804875 	test loss:0.751964 	test accuracy:0.794000
epoch:250 	train loss:183.885666 	train accuracy:0.810000 	test loss:0.740219 	test accuracy:0.803500
epoch:260 	train loss:186.556091 	train accuracy:0.799000 	test loss:0.728443 	test accuracy:0.821000
epoch:270 	train loss:183.288742 	train accuracy:0.812750 	test loss:0.730639 	test accuracy:0.812000
