model:TCN  parameters:2308

dataset: /lustre1/home/leic/A/data/training/labeled/ORIG/W260H/AAPL_W260H_15min_ORIG.csv 

Begin to slice.
Successful!

training features: torch.Size([8320, 260, 6])
testing features: torch.Size([2080, 260, 6])
training labels: torch.Size([8320, 1]) tensor([0, 1, 2]) tensor([1470, 5276, 1574]) tensor([0.1767, 0.6341, 0.1892])
testing labels: torch.Size([2080, 1]) tensor([0, 1, 2]) tensor([ 351, 1337,  392]) tensor([0.1688, 0.6428, 0.1885])

cuda = True

epoch:0 	train loss:177481.750000 	train accuracy:0.428846 	test loss:95.435394 	test accuracy:0.419712
epoch:10 	train loss:735.284729 	train accuracy:0.472356 	test loss:1.320392 	test accuracy:0.637981
epoch:20 	train loss:287.316193 	train accuracy:0.599399 	test loss:1.050170 	test accuracy:0.629327
epoch:30 	train loss:256.839386 	train accuracy:0.629687 	test loss:0.969012 	test accuracy:0.642788
epoch:40 	train loss:240.824265 	train accuracy:0.634014 	test loss:0.921026 	test accuracy:0.640385
epoch:50 	train loss:236.810654 	train accuracy:0.635577 	test loss:0.900415 	test accuracy:0.643269
epoch:60 	train loss:236.677170 	train accuracy:0.634014 	test loss:0.899504 	test accuracy:0.642788
epoch:70 	train loss:236.532211 	train accuracy:0.634255 	test loss:0.898531 	test accuracy:0.642788
epoch:80 	train loss:236.265976 	train accuracy:0.634255 	test loss:0.897860 	test accuracy:0.641346
epoch:90 	train loss:235.679916 	train accuracy:0.634255 	test loss:0.895915 	test accuracy:0.642788
epoch:100 	train loss:235.356445 	train accuracy:0.633774 	test loss:0.895853 	test accuracy:0.642308
epoch:110 	train loss:234.869904 	train accuracy:0.633894 	test loss:0.898582 	test accuracy:0.642308
epoch:120 	train loss:234.742218 	train accuracy:0.633774 	test loss:0.896540 	test accuracy:0.642308
epoch:130 	train loss:234.628418 	train accuracy:0.634014 	test loss:0.890947 	test accuracy:0.641346
epoch:140 	train loss:234.414810 	train accuracy:0.633413 	test loss:0.891237 	test accuracy:0.642788
epoch:150 	train loss:234.253540 	train accuracy:0.632933 	test loss:0.895195 	test accuracy:0.641346
epoch:160 	train loss:234.096466 	train accuracy:0.633654 	test loss:0.895725 	test accuracy:0.642308
epoch:170 	train loss:233.915726 	train accuracy:0.633293 	test loss:0.891426 	test accuracy:0.642788
epoch:180 	train loss:233.914490 	train accuracy:0.633654 	test loss:0.888060 	test accuracy:0.641346
epoch:190 	train loss:233.774750 	train accuracy:0.634615 	test loss:0.889053 	test accuracy:0.641346
epoch:200 	train loss:233.658112 	train accuracy:0.633413 	test loss:0.889356 	test accuracy:0.639423
