model:TCN  parameters:2308

dataset: /lustre1/home/leic/A/data/training/labeled/NORM/W260H/AAPL_W260H_15min_NORM.csv 

Begin to slice.
Successful!

training features: torch.Size([8320, 260, 6])
testing features: torch.Size([2080, 260, 6])
training labels: torch.Size([8320, 1]) tensor([0, 1, 2]) tensor([1470, 5276, 1574]) tensor([0.1767, 0.6341, 0.1892])
testing labels: torch.Size([2080, 1]) tensor([0, 1, 2]) tensor([ 351, 1337,  392]) tensor([0.1688, 0.6428, 0.1885])

cuda = True

epoch:0 	train loss:274.181274 	train accuracy:0.306490 	test loss:0.893828 	test accuracy:0.642788
epoch:10 	train loss:196.532242 	train accuracy:0.663942 	test loss:0.747511 	test accuracy:0.672115
epoch:20 	train loss:137.496872 	train accuracy:0.771034 	test loss:0.545319 	test accuracy:0.751442
epoch:30 	train loss:131.844772 	train accuracy:0.777885 	test loss:0.525612 	test accuracy:0.758654
epoch:40 	train loss:126.492439 	train accuracy:0.789904 	test loss:0.509205 	test accuracy:0.780769
epoch:50 	train loss:122.946564 	train accuracy:0.795312 	test loss:0.497449 	test accuracy:0.782212
epoch:60 	train loss:119.907188 	train accuracy:0.802764 	test loss:0.487982 	test accuracy:0.792788
epoch:70 	train loss:116.848434 	train accuracy:0.811538 	test loss:0.476449 	test accuracy:0.797115
epoch:80 	train loss:114.298225 	train accuracy:0.816947 	test loss:0.475122 	test accuracy:0.790385
epoch:90 	train loss:112.462158 	train accuracy:0.821274 	test loss:0.460195 	test accuracy:0.812500
epoch:100 	train loss:109.107422 	train accuracy:0.826683 	test loss:0.449259 	test accuracy:0.808173
epoch:110 	train loss:106.616859 	train accuracy:0.838101 	test loss:0.441270 	test accuracy:0.822115
epoch:120 	train loss:103.778801 	train accuracy:0.840745 	test loss:0.435734 	test accuracy:0.820673
epoch:130 	train loss:100.871826 	train accuracy:0.848558 	test loss:0.422921 	test accuracy:0.830769
epoch:140 	train loss:98.424171 	train accuracy:0.850120 	test loss:0.414570 	test accuracy:0.836538
epoch:150 	train loss:95.620934 	train accuracy:0.853005 	test loss:0.409910 	test accuracy:0.836538
epoch:160 	train loss:93.040245 	train accuracy:0.857332 	test loss:0.398603 	test accuracy:0.842308
epoch:170 	train loss:91.233009 	train accuracy:0.862620 	test loss:0.390668 	test accuracy:0.848077
epoch:180 	train loss:88.844414 	train accuracy:0.864904 	test loss:0.392631 	test accuracy:0.853365
epoch:190 	train loss:87.447517 	train accuracy:0.866106 	test loss:0.380824 	test accuracy:0.852885
epoch:200 	train loss:85.308365 	train accuracy:0.874279 	test loss:0.382457 	test accuracy:0.853365
epoch:210 	train loss:84.045242 	train accuracy:0.873798 	test loss:0.378002 	test accuracy:0.854327
epoch:220 	train loss:82.388687 	train accuracy:0.880409 	test loss:0.370083 	test accuracy:0.867308
epoch:230 	train loss:80.689316 	train accuracy:0.884736 	test loss:0.363446 	test accuracy:0.877404
epoch:240 	train loss:78.857887 	train accuracy:0.883894 	test loss:0.365228 	test accuracy:0.878846
epoch:250 	train loss:77.779083 	train accuracy:0.888221 	test loss:0.358402 	test accuracy:0.882692
epoch:260 	train loss:75.776733 	train accuracy:0.888221 	test loss:0.355485 	test accuracy:0.878365
epoch:270 	train loss:73.717049 	train accuracy:0.895072 	test loss:0.347918 	test accuracy:0.887981
epoch:280 	train loss:72.990669 	train accuracy:0.894952 	test loss:0.363416 	test accuracy:0.872596
epoch:290 	train loss:70.934837 	train accuracy:0.900361 	test loss:0.339274 	test accuracy:0.891827
epoch:300 	train loss:68.919205 	train accuracy:0.904327 	test loss:0.329629 	test accuracy:0.893750
epoch:310 	train loss:67.236359 	train accuracy:0.907212 	test loss:0.323039 	test accuracy:0.892788
epoch:320 	train loss:65.662865 	train accuracy:0.906851 	test loss:0.325702 	test accuracy:0.888462
epoch:330 	train loss:64.441246 	train accuracy:0.908654 	test loss:0.320451 	test accuracy:0.894231
epoch:340 	train loss:62.910351 	train accuracy:0.912500 	test loss:0.317343 	test accuracy:0.901923
epoch:350 	train loss:61.772392 	train accuracy:0.914543 	test loss:0.311123 	test accuracy:0.903365
epoch:360 	train loss:59.923939 	train accuracy:0.918149 	test loss:0.319523 	test accuracy:0.887019
epoch:370 	train loss:58.964970 	train accuracy:0.917188 	test loss:0.323666 	test accuracy:0.892788
