model:TCN  parameters:2308

dataset: /lustre1/home/leic/G/data/training/labeled/NORM/W260H/GOOG_W260H_15min_NORM.csv 

Begin to slice.
Successful!

training features: torch.Size([8320, 260, 6])
testing features: torch.Size([2080, 260, 6])
training labels: torch.Size([8320, 1]) tensor([0, 1, 2]) tensor([1649, 4989, 1682]) tensor([0.1982, 0.5996, 0.2022])
testing labels: torch.Size([2080, 1]) tensor([0, 1, 2]) tensor([ 412, 1276,  392]) tensor([0.1981, 0.6135, 0.1885])

cuda = True

epoch:0 	train loss:277.014221 	train accuracy:0.308534 	test loss:0.935339 	test accuracy:0.613462
epoch:10 	train loss:139.416931 	train accuracy:0.755529 	test loss:0.530949 	test accuracy:0.747115
epoch:20 	train loss:132.425064 	train accuracy:0.762019 	test loss:0.507861 	test accuracy:0.756250
epoch:30 	train loss:127.863350 	train accuracy:0.773558 	test loss:0.490497 	test accuracy:0.768269
epoch:40 	train loss:124.015358 	train accuracy:0.781851 	test loss:0.477210 	test accuracy:0.774519
epoch:50 	train loss:120.015114 	train accuracy:0.793510 	test loss:0.461871 	test accuracy:0.787019
epoch:60 	train loss:116.457901 	train accuracy:0.797837 	test loss:0.452577 	test accuracy:0.786058
epoch:70 	train loss:113.128700 	train accuracy:0.803245 	test loss:0.443965 	test accuracy:0.789904
epoch:80 	train loss:109.413055 	train accuracy:0.810337 	test loss:0.427534 	test accuracy:0.800481
epoch:90 	train loss:106.710388 	train accuracy:0.814423 	test loss:0.419217 	test accuracy:0.809135
epoch:100 	train loss:102.649277 	train accuracy:0.823197 	test loss:0.405692 	test accuracy:0.804808
epoch:110 	train loss:100.291458 	train accuracy:0.830529 	test loss:0.386419 	test accuracy:0.815385
epoch:120 	train loss:97.312508 	train accuracy:0.833654 	test loss:0.382623 	test accuracy:0.822596
epoch:130 	train loss:95.458565 	train accuracy:0.839543 	test loss:0.375804 	test accuracy:0.826442
epoch:140 	train loss:93.412369 	train accuracy:0.844712 	test loss:0.363594 	test accuracy:0.828846
epoch:150 	train loss:91.286591 	train accuracy:0.848317 	test loss:0.355999 	test accuracy:0.837019
epoch:160 	train loss:88.870750 	train accuracy:0.852885 	test loss:0.356505 	test accuracy:0.842788
epoch:170 	train loss:87.965736 	train accuracy:0.854567 	test loss:0.347609 	test accuracy:0.843750
epoch:180 	train loss:85.990402 	train accuracy:0.859495 	test loss:0.348083 	test accuracy:0.845673
epoch:190 	train loss:84.709618 	train accuracy:0.859615 	test loss:0.333308 	test accuracy:0.851442
