model:TCN  parameters:1158

dataset: /lustre1/home/leic/G/data/training/labeled/ORIG/W52H/GOOG_W52H_15min_ORIG.csv 

Begin to slice.
Successful!

training features: torch.Size([8320, 52, 6])
testing features: torch.Size([2080, 52, 6])
training labels: torch.Size([8320, 1]) tensor([0, 1, 2]) tensor([1160, 6163,  997]) tensor([0.1394, 0.7407, 0.1198])
testing labels: torch.Size([2080, 1]) tensor([0, 1, 2]) tensor([ 299, 1500,  281]) tensor([0.1437, 0.7212, 0.1351])

cuda = True

epoch:0 	train loss:1954.398438 	train accuracy:0.586538 	test loss:1.950000 	test accuracy:0.688462
epoch:10 	train loss:228.910873 	train accuracy:0.729808 	test loss:0.869705 	test accuracy:0.722115
epoch:20 	train loss:183.878525 	train accuracy:0.738582 	test loss:0.708818 	test accuracy:0.732212
epoch:30 	train loss:170.160049 	train accuracy:0.741346 	test loss:0.658825 	test accuracy:0.730769
epoch:40 	train loss:166.261566 	train accuracy:0.744231 	test loss:0.646365 	test accuracy:0.739423
epoch:50 	train loss:162.820724 	train accuracy:0.746635 	test loss:0.644701 	test accuracy:0.728365
epoch:60 	train loss:160.595062 	train accuracy:0.744832 	test loss:0.632513 	test accuracy:0.740865
epoch:70 	train loss:158.913071 	train accuracy:0.754928 	test loss:0.628471 	test accuracy:0.744712
epoch:80 	train loss:157.396362 	train accuracy:0.753846 	test loss:0.630957 	test accuracy:0.739423
epoch:90 	train loss:155.788467 	train accuracy:0.754207 	test loss:0.628815 	test accuracy:0.744712
epoch:100 	train loss:153.777039 	train accuracy:0.754207 	test loss:0.620521 	test accuracy:0.752404
epoch:110 	train loss:152.276169 	train accuracy:0.758173 	test loss:0.627412 	test accuracy:0.747115
epoch:120 	train loss:151.238037 	train accuracy:0.758053 	test loss:0.621095 	test accuracy:0.749038
epoch:130 	train loss:149.822464 	train accuracy:0.760697 	test loss:0.613363 	test accuracy:0.752404
epoch:140 	train loss:148.945007 	train accuracy:0.762981 	test loss:0.614217 	test accuracy:0.751923
epoch:150 	train loss:147.057556 	train accuracy:0.764663 	test loss:0.610205 	test accuracy:0.756731
epoch:160 	train loss:145.347000 	train accuracy:0.769952 	test loss:0.617681 	test accuracy:0.754808
epoch:170 	train loss:144.048004 	train accuracy:0.770793 	test loss:0.608947 	test accuracy:0.754808
epoch:180 	train loss:141.062515 	train accuracy:0.771154 	test loss:0.605999 	test accuracy:0.757212
epoch:190 	train loss:136.179825 	train accuracy:0.778125 	test loss:0.589097 	test accuracy:0.760096
epoch:200 	train loss:129.443954 	train accuracy:0.789423 	test loss:0.576837 	test accuracy:0.766827
epoch:210 	train loss:125.011238 	train accuracy:0.799880 	test loss:0.555544 	test accuracy:0.770673
epoch:220 	train loss:120.618607 	train accuracy:0.805048 	test loss:0.536442 	test accuracy:0.774038
epoch:230 	train loss:118.516861 	train accuracy:0.806370 	test loss:0.546420 	test accuracy:0.774519
epoch:240 	train loss:115.558540 	train accuracy:0.812019 	test loss:0.512289 	test accuracy:0.785577
epoch:250 	train loss:114.730965 	train accuracy:0.810216 	test loss:0.499781 	test accuracy:0.789423
epoch:260 	train loss:112.821243 	train accuracy:0.814423 	test loss:0.504909 	test accuracy:0.782212
epoch:270 	train loss:112.053520 	train accuracy:0.815144 	test loss:0.490786 	test accuracy:0.793269
epoch:280 	train loss:110.417526 	train accuracy:0.812139 	test loss:0.511842 	test accuracy:0.781731
epoch:290 	train loss:111.341476 	train accuracy:0.814063 	test loss:0.498459 	test accuracy:0.788942
epoch:300 	train loss:109.146683 	train accuracy:0.815865 	test loss:0.507700 	test accuracy:0.785096
epoch:310 	train loss:107.256187 	train accuracy:0.821875 	test loss:0.497005 	test accuracy:0.798077
epoch:320 	train loss:106.009720 	train accuracy:0.824519 	test loss:0.493265 	test accuracy:0.799038
epoch:330 	train loss:105.360878 	train accuracy:0.827885 	test loss:0.494177 	test accuracy:0.806731
epoch:340 	train loss:105.256172 	train accuracy:0.824639 	test loss:0.482684 	test accuracy:0.803846
epoch:350 	train loss:104.579521 	train accuracy:0.826803 	test loss:0.484345 	test accuracy:0.807692
epoch:360 	train loss:104.901779 	train accuracy:0.825000 	test loss:0.490567 	test accuracy:0.805769
epoch:370 	train loss:104.294334 	train accuracy:0.828486 	test loss:0.468712 	test accuracy:0.803365
epoch:380 	train loss:102.352013 	train accuracy:0.830409 	test loss:0.481113 	test accuracy:0.811538
epoch:390 	train loss:103.847496 	train accuracy:0.827163 	test loss:0.490148 	test accuracy:0.801923
epoch:400 	train loss:103.683167 	train accuracy:0.827764 	test loss:0.471683 	test accuracy:0.806250
epoch:410 	train loss:101.107086 	train accuracy:0.834375 	test loss:0.482698 	test accuracy:0.812981
epoch:420 	train loss:101.079544 	train accuracy:0.831851 	test loss:0.477022 	test accuracy:0.808654
epoch:430 	train loss:100.601700 	train accuracy:0.833413 	test loss:0.487047 	test accuracy:0.806250
epoch:440 	train loss:99.606560 	train accuracy:0.836659 	test loss:0.476972 	test accuracy:0.813462
epoch:450 	train loss:99.178696 	train accuracy:0.838221 	test loss:0.472920 	test accuracy:0.809135
epoch:460 	train loss:99.267479 	train accuracy:0.833534 	test loss:0.467712 	test accuracy:0.812500
epoch:470 	train loss:99.015450 	train accuracy:0.836659 	test loss:0.471728 	test accuracy:0.808654
epoch:480 	train loss:98.664307 	train accuracy:0.839063 	test loss:0.469400 	test accuracy:0.807212
epoch:490 	train loss:97.552483 	train accuracy:0.838942 	test loss:0.472403 	test accuracy:0.811538
epoch:500 	train loss:99.006554 	train accuracy:0.839543 	test loss:0.465894 	test accuracy:0.813942
epoch:510 	train loss:98.053192 	train accuracy:0.837500 	test loss:0.469680 	test accuracy:0.811538
epoch:520 	train loss:96.592339 	train accuracy:0.842548 	test loss:0.463093 	test accuracy:0.814423
epoch:530 	train loss:95.684341 	train accuracy:0.846875 	test loss:0.472807 	test accuracy:0.818750
