model:LSTM  parameters:2513

dataset: /lustre1/home/leic/G/data/training/labeled/NORM/W260H/GOOG_W260H_15min_NORM.csv 

Begin to slice.
Successful!

training features: torch.Size([8320, 260, 6])
testing features: torch.Size([2080, 260, 6])
training labels: torch.Size([8320, 1]) tensor([0, 1, 2]) tensor([1649, 4989, 1682]) tensor([0.1982, 0.5996, 0.2022])
testing labels: torch.Size([2080, 1]) tensor([0, 1, 2]) tensor([ 412, 1276,  392]) tensor([0.1981, 0.6135, 0.1885])

cuda = True

epoch:0 	train loss:277.298065 	train accuracy:0.599639 	test loss:1.044327 	test accuracy:0.613462
epoch:10 	train loss:247.776093 	train accuracy:0.599639 	test loss:0.939564 	test accuracy:0.613462
epoch:20 	train loss:247.563034 	train accuracy:0.599639 	test loss:0.938504 	test accuracy:0.613462
epoch:30 	train loss:247.506485 	train accuracy:0.599639 	test loss:0.938193 	test accuracy:0.613462
epoch:40 	train loss:247.484543 	train accuracy:0.599639 	test loss:0.938071 	test accuracy:0.613462
epoch:50 	train loss:247.475784 	train accuracy:0.599639 	test loss:0.938020 	test accuracy:0.613462
epoch:60 	train loss:247.472122 	train accuracy:0.599639 	test loss:0.937999 	test accuracy:0.613462
epoch:70 	train loss:247.470581 	train accuracy:0.599639 	test loss:0.937989 	test accuracy:0.613462
epoch:80 	train loss:247.469925 	train accuracy:0.599639 	test loss:0.937986 	test accuracy:0.613462
epoch:90 	train loss:247.469711 	train accuracy:0.599639 	test loss:0.937984 	test accuracy:0.613462
epoch:100 	train loss:247.469604 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:110 	train loss:247.469040 	train accuracy:0.599639 	test loss:0.937984 	test accuracy:0.613462
epoch:120 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:130 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:140 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:150 	train loss:247.468506 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:160 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:170 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:180 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:190 	train loss:247.468475 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:200 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:210 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:220 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:230 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:240 	train loss:247.468475 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:250 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:260 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
epoch:270 	train loss:247.468491 	train accuracy:0.599639 	test loss:0.937983 	test accuracy:0.613462
