open,high,low,close,volume,label,rsi
57.2006430972,57.2661221653,57.0135600453,57.0229141979,304735,B,38.52529827728879
57.4625593697,57.4625593697,56.770352078,57.0696849609,63600,H,34.95984914131746
57.0883932661,57.4157886068,57.0883932661,57.4157886068,106871,H,39.78926143310697
57.434496912,57.8741420838,57.434496912,57.8367254734,61663,H,45.00668826906689
57.818017168199994,58.22959988220001,57.789954710399996,58.22959988220001,90256,S,49.64972207280907
58.2202457296,58.416682934099995,58.051870983,58.2202457296,61502,S,49.64972207280906
58.1734749667,58.201537424499996,57.948975304499996,58.201537424499996,68775,S,49.96127616072353
58.201537424499996,58.48216200220001,58.1734749667,58.4260370867,79909,S,52.411237972789536
58.4073287815,58.528932765200004,58.3699121711,58.3979746289,34208,S,52.30027472542365
58.444745391800005,58.6224742911,58.4353912393,58.6131201385,26538,S,54.1187033819319
58.6131201385,58.6879533592,58.5476410704,58.6318284437,44125,S,54.319935790284866
58.669245053999994,58.669245053999994,58.3979746289,58.4728078496,29345,S,51.8372223117507
58.48216200220001,58.491516154799996,58.332495560699996,58.416682934099995,14823,S,51.02869645595076
58.416682934099995,58.416682934099995,58.2857247978,58.332495560699996,18734,S,49.986186983718135
58.304433103,58.304433103,58.1454125089,58.164120814099995,20750,S,48.276626241497816
58.1828291193,58.238954034799995,58.1360583563,58.22959988220001,16910,S,48.88268487981942
58.2108915771,58.2202457296,58.0238085252,58.0799334408,22375,S,47.26980155741215
58.070579288199994,58.201537424499996,58.070579288199994,58.201537424499996,18667,S,49.01919668845546
58.2108915771,58.238954034799995,58.051870983,58.0799334408,17493,H,47.3842781585659
58.061225135600004,58.070579288199994,57.8741420838,57.9022045415,26159,H,45.469136691938886
57.8928503889,57.97703776229999,57.855433778599995,57.9209128467,32021,H,45.87065470891562
57.948975304499996,57.948975304499996,57.803985939300006,57.8273713208,29764,H,44.397407220601345
57.818017168199994,57.8647879312,57.766569329,57.7806005578,20979,H,43.945751366724835
57.7806005578,57.8741420838,57.7478610238,57.7478610238,35842,H,43.542657346108
57.752538100100004,57.789954710399996,57.6122258112,57.640288268999996,42105,H,42.16362655949451
57.630934116400006,57.630934116400006,57.3596636912,57.3690178438,94272,B,39.15443317865381
57.3596636912,57.499975980100004,57.228705554899996,57.2474138601,206747,B,37.94731511913495
56.5458524158,56.676810552,56.181040464700004,56.65810224689999,36266,B,39.87509115118375
56.5739148735,56.8638936039,56.5131128817,56.8171228409,17320,B,43.8086944804077
56.8451852987,57.340955386000005,56.8451852987,57.3035387757,27058,B,50.195201457242845
57.28483047050001,57.3128929283,56.920018519399996,57.00420589270001,43809,B,46.8077684182709
57.0416225031,57.350309538599994,57.0135600453,57.2099972498,18381,B,48.95721886164945
57.2474138601,57.350309538599994,57.1538723342,57.172580639399996,17035,B,48.059563013831884
57.191288944600004,57.4906218275,57.191288944600004,57.481267674899996,35676,H,51.63346890569441
57.481267674899996,57.5467467431,57.3596636912,57.4157886068,15986,H,50.81240502083631
57.4064344542,57.4625593697,57.3035387757,57.4625593697,24867,B,51.499908271515295
57.4906218275,57.5467467431,57.228705554899996,57.228705554899996,21920,B,48.22830039117057
57.2380597075,57.2661221653,57.1538723342,57.2006430972,24660,B,47.777367097522934
57.2193514024,57.425142759399996,57.2193514024,57.2941846231,36508,B,48.77361493043336
57.2474138601,57.3596636912,57.1538723342,57.29886169939999,24432,B,49.46294088961847
57.3035387757,57.3690178438,57.0229141979,57.032268350500004,76515,B,46.06387166799614
57.032268350500004,57.032268350500004,57.032268350500004,57.032268350500004,78635,H,46.06387166799614
58.070579288199994,58.4728078496,57.7057673371,58.3979746289,79763,H,50.5039191267864
58.444745391800005,58.51022446,58.2108915771,58.4400683155,49059,H,50.44222591417617
58.416682934099995,58.5476410704,58.3418497133,58.4260370867,62097,H,50.56782467739601
58.444745391800005,58.5055473837,58.2950789504,58.3699121711,19213,H,49.523564320393675
58.3886204763,58.454099544399995,58.22959988220001,58.3979746289,43283,H,49.65871001435107
58.4073287815,58.51022446,58.2857247978,58.454099544399995,24243,H,50.349962107545316
58.48216200220001,58.48216200220001,58.2950789504,58.454099544399995,31608,H,49.922211606660866
58.4494224681,58.4681307733,58.304433103,58.304433103,24651,H,47.74278182457881
58.25766234,58.25766234,58.051870983,58.1828291193,16328,H,46.64960931070406
58.1454125089,58.416682934099995,58.1173500511,58.3886204763,30995,H,50.4819263081538
58.3792663237,58.5195786126,58.332495560699996,58.463453697,33899,H,51.73017759602248
58.454099544399995,58.454099544399995,58.238954034799995,58.2950789504,22729,H,49.28938203158809
58.276370645200004,58.2857247978,57.97703776229999,58.00510022,27566,H,45.48213792633758
58.0238085252,58.1360583563,57.9676836097,58.1267042037,15880,H,47.09422486005708
58.1360583563,58.19218327189999,58.00510022,58.1173500511,21453,H,46.832366528952285
58.1360583563,58.164120814099995,58.042703913500006,58.042703913500006,15046,H,45.51888419949833
58.0670247102,58.098641746000006,57.9396211519,57.97703776229999,14652,H,44.27406745079819
57.9863919149,58.1734749667,57.9863919149,58.164120814099995,19771,H,47.23786183259915
58.1828291193,58.2383927857,58.1267042037,58.22959988220001,23650,H,47.9948461002355
58.2392346594,58.374589247399996,58.22959988220001,58.332495560699996,33262,H,49.49742230146957
58.3278184844,58.48216200220001,58.25766234,58.25766234,36253,H,48.4033032874353
58.2623394163,58.304433103,58.201537424499996,58.304433103,28445,H,49.10530646309752
58.323141408199994,58.3605580185,58.2316577958,58.332495560699996,27361,H,49.26483818364632
58.323141408199994,58.3418497133,58.238954034799995,58.2857247978,24260,S,48.63070793126594
58.2857247978,58.4494224681,58.271693568900005,58.323141408199994,95387,S,49.30929115022384
58.332495560699996,58.444745391800005,58.323141408199994,58.416682934099995,114204,S,50.82921739095741
58.098641746000006,58.454099544399995,58.0331626778,58.2950789504,45769,H,54.164311061545455
58.313787255600005,58.332495560699996,58.0425168304,58.243631111099994,37151,H,52.83329313317938
58.1267042037,58.25766234,57.9396211519,58.2108915771,75684,H,54.23675958442394
58.2202457296,58.374589247399996,58.1454125089,58.2108915771,44098,H,54.05091054529532
58.1547666615,58.332869726800006,58.1454125089,58.201537424499996,32059,H,54.85531881062893
58.2108915771,58.4353912393,58.164120814099995,58.2670164926,67385,H,55.82055686748554
58.2483081874,58.416682934099995,58.0425168304,58.065902211899996,79531,H,52.05841241772262
58.1079958985,58.1360583563,57.7806005578,57.8273713208,36220,H,46.99110826788394
57.8273713208,57.855433778599995,57.72447564229999,57.766569329,59075,H,45.982541929554216
57.7712464053,58.0238085252,57.7712464053,57.8647879312,78820,H,47.77595077053472
57.855433778599995,57.855433778599995,57.6683507267,57.6777048793,46923,H,44.8346090030429
57.6683507267,57.6777048793,57.4157886068,57.425142759399996,41760,H,41.222785100057145
57.4157886068,57.6870590319,57.4064344542,57.6496424216,30149,H,45.604799152828484
57.6496424216,57.6496424216,57.5420696668,57.5654550482,18574,H,44.366416236707984
57.593517506000005,57.6496424216,57.5186842853,57.6169028875,21457,H,44.79944692212539
57.6215799638,57.7431839475,57.499975980100004,57.640288268999996,46424,H,45.15462404072992
57.6496424216,57.7057673371,57.5841633534,57.602871658599994,24384,H,44.41165308395881
57.602871658599994,57.72447564229999,57.5841633534,57.7151214897,17692,H,46.60455107357733
57.7431839475,57.7806005578,57.6122258112,57.6589965742,46208,H,45.21333118219478
57.6683507267,57.68238195560001,57.556100895600004,57.6496424216,37640,H,44.90354014057232
57.6496424216,57.696413184499995,57.5748092008,57.6777048793,44492,H,45.48622429931829
57.6870590319,57.799308863,57.6589965742,57.7431839475,32708,H,46.659578932611716
57.7431839475,57.799308863,57.640288268999996,57.6589965742,48229,H,45.14376665650225
57.6683507267,57.72447564229999,57.593517506000005,57.7151214897,30935,H,46.15445033890082
57.72447564229999,57.72447564229999,57.640288268999996,57.72447564229999,104449,H,46.15445033890082
57.7338297949,57.818017168199994,57.7057673371,57.7712464053,179449,H,46.99939212117775
57.752538100100004,57.9396211519,57.752538100100004,57.799308863,76624,B,48.058965213015206
57.83522880899999,57.883496236400006,57.602871658599994,57.719798566,65647,B,45.71327373763049
